dataset,seed,proposal,batchExecution,elapsedSeconds,sampling,origin,feasible,FWHM,Inter sample RT tolerance,MS1 noise level,MZ tolerance option,Min consecutive,Min height,Chrom. Threshold,Top-to-edge ratio,MZ tolerance / m/z,MZ tolerance / ppm,Yasin isotope score,Rows (incl. isotopes),Single file rows / %,Rows without isotopes / %,Runtime / s,Total features,Median row height,Cache hit,Row height q10
zenotof-feces-pos,7,42,36,117.5395642,GAUSSIAN,Evolution,true,0.036732614783088084,0.010074308953107087,7.544809127550318,2.0,5.0,135.95778914039636,0.8037408927052907,1.5,0.003,7.0,5866.108405018903,10964,36.3,1.0,0.0,36502,258.6857147216797,true,149.1714324951172
zenotof-feces-pos,7,43,37,120.3441745,GAUSSIAN,Evolution,true,0.0636936247510653,0.04230169240693529,7.0,4.0,5.0,448.0107700623422,0.695848782812946,1.9039315168044864,0.008,15.0,15093.626572847683,2359,16.5,0.4,2.786,12080,889.1142578125,false,497.77142333984375
zenotof-feces-pos,7,44,37,120.3443068,GAUSSIAN,Evolution,true,0.07261167837539859,0.01767077408884208,7.0,3.0,4.0,158.98352145129957,0.799218778371101,1.7693268850813015,0.005,15.0,26694.476009064336,6998,24.1,1.0,0.0,30449,309.4857177734375,true,174.72856903076172
zenotof-feces-pos,7,45,38,125.461571,GAUSSIAN,Evolution,true,0.0787977607178911,0.01767077408884208,7.0,3.0,4.0,158.98352145129957,0.799218778371101,1.7693268850813015,0.005,15.0,26512.675828001193,6902,23.9,1.0,5.056,30163,310.1000061035156,false,174.72856903076172
zenotof-feces-pos,7,46,38,125.4617777,GAUSSIAN,Evolution,true,0.026574798859655857,0.02511797826222075,17.158996493535255,3.0,3.0,261.40721311894424,0.6626534646140984,2.479059675996951,0.005,15.0,4539.645170009189,4012,20.8,0.9,0.0,18499,526.5,true,291.0857238769531
zenotof-feces-pos,7,47,38,125.461827,GAUSSIAN,Evolution,true,0.06660895235661707,0.021410833404525577,19.064645382678666,5.0,3.0,215.19219753642352,0.76670587199344,2.108754444348662,0.01,20.0,6017.609046849758,4640,19.0,1.1,0.0,22284,440.88572692871094,true,241.57142639160156
zenotof-feces-pos,7,48,39,128.1796531,GAUSSIAN,Evolution,true,0.029995061908186304,0.032985984145947674,7.0,2.0,5.0,446.7610385667491,0.8584965022812755,1.5,0.003,7.0,10549.5029455081,2443,18.0,0.5,2.696,12222,867.2000122070312,false,495.25714111328125
zenotof-feces-pos,7,49,40,129.9394362,GAUSSIAN,Evolution,true,0.08848041952051237,0.0155949719820521,11.734474486275662,3.0,3.0,352.6627751258504,0.97,1.719127374192427,0.005,15.0,6287.038769275531,2750,16.8,0.7,1.739,13748,730.6428527832031,false,394.3999938964844
zenotof-feces-pos,7,50,40,129.9396643,GAUSSIAN,Evolution,true,0.03131168933548975,0.019961238950794602,7.470456593132269,2.0,7.0,251.33464060861593,0.964852085570598,1.5939752237862557,0.003,7.0,10992.939585973807,3445,18.0,0.5,0.0,16569,529.3809814453125,true,279.78570556640625
zenotof-feces-pos,7,51,40,129.9396921,GAUSSIAN,Evolution,true,0.031052171535656214,0.03531910760925339,8.405693455443716,3.0,3.0,139.2046410343337,0.8639894237566884,2.0301522456357817,0.005,15.0,15841.211228374237,7133,21.4,1.0,0.0,32311,278.25714111328125,true,154.34285736083984
zenotof-feces-pos,7,52,40,129.9397077,GAUSSIAN,Evolution,true,0.06271616560559028,0.009401160444527119,7.0,2.0,4.0,264.31170985568,0.84294461548264,2.047770426331711,0.003,7.0,11109.103819840366,4030,23.6,0.6,0.0,17540,529.9714050292969,true,293.54286193847656
zenotof-feces-pos,7,53,41,131.3629617,GAUSSIAN,Evolution,true,0.055330130127736174,0.016826558978790374,17.292284962186528,3.0,9.0,272.5208113452351,0.6592324680452285,1.8280941902949732,0.005,15.0,5155.432628398791,3123,20.7,1.0,1.402,14895,563.5108032226562,false,302.35498046875
zenotof-feces-pos,7,54,42,135.0577926,GAUSSIAN,Evolution,true,0.045294433946061405,0.07908628551645415,7.0,2.0,3.0,250.0876058287124,0.97,1.5047047319737565,0.003,7.0,16334.501568053523,3802,15.0,0.5,3.66,19132,525.7285766601562,false,281.79998779296875
zenotof-feces-pos,7,55,43,137.8617687,GAUSSIAN,Evolution,true,0.0810763746567307,0.04230169240693529,7.0,4.0,5.0,448.0107700623422,0.695848782812946,1.9039315168044864,0.008,15.0,14529.60093000083,2336,16.1,0.4,2.784,12043,894.55712890625,false,498.1142883300781
zenotof-feces-pos,7,56,44,140.8179683,GAUSSIAN,Evolution,true,0.05124122931970408,0.07908628551645415,7.092405183518789,2.0,3.0,298.84828458143977,0.97,1.5,0.003,7.0,12929.16849041775,3218,14.8,0.6,2.928,16541,625.7142944335938,false,333.6714324951172
zenotof-feces-pos,7,57,45,143.6612954,GAUSSIAN,Evolution,true,0.0636936247510653,0.04230169240693529,7.0,4.0,5.0,448.0107700623422,0.7070459697288957,1.9039315168044864,0.008,15.0,15087.25130499627,2354,16.4,0.4,2.817,12069,889.0428466796875,false,497.92857360839844
zenotof-feces-pos,7,58,45,143.6614574,GAUSSIAN,Evolution,true,0.043041861009694635,0.032985984145947674,7.0,3.0,4.0,436.6671152580949,0.8584965022812755,1.5,0.005,15.0,13987.053858267716,2531,18.1,0.6,0.0,12700,842.4000244140625,true,483.6000061035156
zenotof-feces-pos,7,59,46,148.8889807,GAUSSIAN,Evolution,true,0.07261167837539859,0.01767077408884208,7.0,3.0,4.0,158.98352145129957,0.8626570426957111,1.7693268850813015,0.005,15.0,27394.157151564406,6588,22.9,1.0,5.166,29532,310.3285675048828,false,174.51428985595703
zenotof-feces-pos,7,60,47,154.0477147,GAUSSIAN,Evolution,true,0.07261167837539859,0.021197177405311064,7.0,3.0,4.0,158.98352145129957,0.799218778371101,1.7693268850813015,0.005,15.0,28392.932739991462,6869,23.2,1.0,5.094,30449,310.3999938964844,false,175.14286041259766
zenotof-feces-pos,7,61,48,155.4649381,GAUSSIAN,Evolution,true,0.09014880624446886,0.0056842615416353715,11.118386063401724,2.0,6.0,486.1179745023716,0.631604411088137,2.2726791763100103,0.003,7.0,2403.1637331150223,2220,22.2,0.5,1.4,9772,1001.0238037109375,false,539.1428527832031
zenotof-feces-pos,7,62,49,158.5092374,GAUSSIAN,Evolution,true,0.0636936247510653,0.02982132484918964,7.0,4.0,5.0,448.0107700623422,0.695848782812946,1.9039315168044864,0.008,15.0,15073.512913907285,2367,16.8,0.4,3.024,12080,889.1142578125,false,497.7285614013672
zenotof-feces-pos,7,63,49,158.5093931,GAUSSIAN,Evolution,true,0.0636936247510653,0.04230169240693529,7.0,3.0,5.0,361.83306736113474,0.695848782812946,1.9039315168044864,0.005,15.0,17875.885641589877,2867,17.2,0.4,0.0,14542,723.6571655273438,true,404.971435546875
zenotof-feces-pos,7,64,49,158.509405,GAUSSIAN,Evolution,true,0.045294433946061405,0.07908628551645415,7.0,2.0,3.0,250.0876058287124,0.97,1.5,0.003,7.0,16339.882309979655,3814,15.2,0.5,0.0,19169,524.6285705566406,true,281.5857238769531
zenotof-feces-pos,7,65,50,161.5160638,GAUSSIAN,Evolution,true,0.043041861009694635,0.032985984145947674,7.0,3.0,4.0,436.6671152580949,0.8514328256219041,1.5,0.005,15.0,13801.65710723192,2603,18.7,0.6,2.973,12832,832.7428588867188,false,483.4857177734375
zenotof-feces-pos,7,66,50,161.5161677,GAUSSIAN,Evolution,true,0.09014880624446886,0.008693260764172778,11.118386063401724,2.0,7.0,486.1179745023716,0.631604411088137,2.2726791763100103,0.003,7.0,3172.411033490857,2051,19.1,0.4,0.0,9734,1012.5714111328125,true,537.6666870117188
zenotof-feces-pos,7,67,50,161.5161825,GAUSSIAN,Evolution,true,0.0636936247510653,0.04230169240693529,7.0,4.0,5.0,448.0107700623422,0.695848782812946,1.9039315168044864,0.008,15.0,15093.626572847683,2359,16.5,0.4,0.0,12080,889.1142578125,true,497.77142333984375
zenotof-feces-pos,7,68,50,161.5162034,GAUSSIAN,Evolution,true,0.05124122931970408,0.07908628551645415,7.092405183518789,2.0,3.0,298.84828458143977,0.97,1.5,0.003,7.0,12929.16849041775,3218,14.8,0.6,0.0,16541,625.7142944335938,true,333.6714324951172
zenotof-feces-pos,7,69,51,166.9372415,GAUSSIAN,Evolution,true,0.07261167837539859,0.006913697465927541,7.0,3.0,4.0,158.98352145129957,0.7783974237692307,1.7693268850813015,0.005,15.0,14191.898080005234,8214,30.5,1.0,5.353,30573,303.8571472167969,false,174.0
zenotof-feces-pos,7,70,52,172.0729901,GAUSSIAN,Evolution,true,0.07659951615166759,0.015907572430607586,7.0,3.0,4.0,158.98352145129957,0.8626570426957111,1.7693268850813015,0.005,15.0,26323.304102756807,6611,23.6,1.0,5.07,29273,307.971435546875,false,174.37142944335938
zenotof-feces-pos,7,71,53,175.3589392,GAUSSIAN,Evolution,true,0.05124122931970408,0.07908628551645415,7.0,2.0,3.0,298.84828458143977,0.9319015193379528,1.5,0.003,7.0,15088.919845767366,3319,15.0,0.6,3.258,17117,615.5142822265625,false,331.4142761230469
zenotof-feces-pos,7,72,54,180.4229759,GAUSSIAN,Evolution,true,0.07261167837539859,0.027091256750320585,7.0,3.0,4.0,158.98352145129957,0.8116397768380325,1.7693268850813015,0.005,15.0,29688.941007999474,6700,21.5,1.0,5.005,30377,312.94287109375,false,175.51428985595703
zenotof-feces-pos,7,73,54,180.4231358,GAUSSIAN,Evolution,true,0.05124122931970408,0.07908628551645415,7.092405183518789,2.0,3.0,298.84828458143977,0.97,1.5,0.003,7.0,12929.16849041775,3218,14.8,0.6,0.0,16541,625.7142944335938,true,333.6714324951172
zenotof-feces-pos,7,74,55,183.4182428,GAUSSIAN,Evolution,true,0.03131168933548975,0.019961238950794602,7.470456593132269,2.0,7.0,251.33464060861593,0.945986799782724,1.5939752237862557,0.003,7.0,10988.216956292787,3526,17.4,0.5,2.958,17091,524.3571472167969,false,279.3333435058594
zenotof-feces-pos,7,75,56,185.4321992,GAUSSIAN,Evolution,true,0.06601535465558342,0.016826558978790374,17.292284962186528,3.0,9.0,161.06913892886718,0.6592324680452285,1.8280941902949732,0.005,15.0,6079.241598546776,4909,23.3,1.4,1.986,22020,351.0,false,179.5995635986328
zenotof-feces-pos,7,76,56,185.43234,GAUSSIAN,Evolution,true,0.06660895235661707,0.021410833404525577,19.064645382678666,5.0,3.0,215.19219753642352,0.76670587199344,2.108754444348662,0.01,20.0,6017.609046849758,4640,19.0,1.1,0.0,22284,440.88572692871094,true,241.57142639160156
zenotof-feces-pos,7,77,56,185.4323531,GAUSSIAN,Evolution,true,0.031052171535656214,0.03531910760925339,8.405693455443716,3.0,3.0,139.2046410343337,0.8639894237566884,2.0301522456357817,0.005,15.0,15841.211228374237,7133,21.4,1.0,0.0,32311,278.25714111328125,true,154.34285736083984
zenotof-feces-pos,7,78,57,190.8975011,GAUSSIAN,Evolution,true,0.07261167837539859,0.01767077408884208,7.0,3.0,4.0,158.98352145129957,0.799218778371101,1.73096042955857,0.005,15.0,26524.14442562064,7090,24.3,1.0,5.396,30694,309.08570861816406,false,174.37142944335938
zenotof-feces-pos,7,79,58,192.9839181,GAUSSIAN,Evolution,true,0.06601535465558342,0.016826558978790374,17.292284962186528,3.0,9.0,148.72059189679993,0.6592324680452285,1.8280941902949732,0.005,15.0,5938.916534078693,5294,24.2,1.5,2.056,23255,323.0692596435547,false,166.3484878540039
zenotof-feces-pos,7,80,59,196.2225823,GAUSSIAN,Evolution,true,0.030708645779670526,0.03593302381845243,7.0,2.0,5.0,370.5746231528335,0.8584965022812755,1.5,0.003,7.0,12203.216065143883,2953,18.7,0.5,3.214,14491,714.7714233398438,false,411.9857177734375
zenotof-feces-pos,7,81,59,196.2227214,GAUSSIAN,Evolution,true,0.08848041952051237,0.015611976896808565,11.734474486275662,3.0,3.0,352.6627751258504,0.97,1.6921737656817217,0.005,15.0,6253.9880304679,2758,16.8,0.7,0.0,13785,731.4571228027344,true,394.3999938964844
zenotof-feces-pos,7,82,60,201.4429077,GAUSSIAN,Evolution,true,0.07261167837539859,0.032782215980692024,7.0,3.0,4.0,158.98352145129957,0.8116397768380325,1.7693268850813015,0.005,15.0,30374.00013167424,6633,20.8,1.0,5.159,30378,313.8285827636719,false,176.0142822265625
zenotof-feces-pos,7,83,61,205.6088227,GAUSSIAN,Evolution,true,0.05124122931970408,0.07908628551645415,7.0,2.0,3.0,200.69624226437054,0.97,1.5,0.003,7.0,17037.560380751853,4651,16.3,0.6,4.125,22797,424.28570556640625,false,225.62857055664062
zenotof-feces-pos,7,84,62,207.2853686,GAUSSIAN,Evolution,true,0.08722401212213432,0.021410833404525577,19.064645382678666,5.0,3.0,215.19219753642352,0.7870306088049186,2.108754444348662,0.01,20.0,5527.218074386222,4536,18.6,1.1,1.649,21832,443.21429443359375,false,241.78571319580078
zenotof-feces-pos,7,85,63,210.3070981,GAUSSIAN,Evolution,true,0.0636936247510653,0.04230169240693529,7.0,4.0,5.0,361.83306736113474,0.695848782812946,1.9039315168044864,0.008,15.0,17944.95942884602,2874,17.0,0.5,2.999,14567,723.5714416503906,false,405.27142333984375
zenotof-feces-pos,7,86,64,213.0599157,GAUSSIAN,Evolution,true,0.13387024538511752,0.04230169240693529,7.0,4.0,5.0,448.0107700623422,0.695848782812946,1.9039315168044864,0.008,15.0,11796.904861292287,2233,16.0,0.4,2.732,11499,899.5142822265625,false,498.1142883300781
zenotof-feces-pos,7,87,65,214.1552927,GAUSSIAN,Evolution,true,0.03131168933548975,0.019961238950794602,26.092006658893947,2.0,7.0,251.33464060861593,0.964852085570598,1.9803148119412608,0.003,7.0,2533.1038083126964,3176,17.6,1.0,1.078,14941,560.7619018554688,false,284.3809509277344
zenotof-feces-pos,7,88,66,217.2505838,GAUSSIAN,Evolution,true,0.029540504981450333,0.03877850343363815,7.0,2.0,5.0,370.5746231528335,0.8647070015147412,1.5,0.003,7.0,12429.133449114275,2868,17.2,0.5,3.069,14395,723.3999938964844,false,412.2142791748047
zenotof-feces-pos,7,89,66,217.2507276,GAUSSIAN,Evolution,true,0.045294433946061405,0.07908628551645415,7.0,2.0,3.0,250.0876058287124,0.97,1.5,0.003,7.0,16339.882309979655,3814,15.2,0.5,0.0,19169,524.6285705566406,true,281.5857238769531
zenotof-feces-pos,7,90,67,219.5147331,GAUSSIAN,Evolution,true,0.06601535465558342,0.016826558978790374,17.292284962186528,3.0,9.0,119.74957174371856,0.6530219688117628,1.8280941902949732,0.005,15.0,5509.922417328412,6457,26.7,2.0,2.222,26823,262.7186279296875,false,134.89610290527344
zenotof-feces-pos,7,91,68,221.5032393,GAUSSIAN,Evolution,true,0.06601535465558342,0.016826558978790374,17.292284962186528,3.0,9.0,161.06913892886718,0.6592324680452285,1.9192164696194076,0.005,15.0,6031.135795663359,4825,23.1,1.4,1.954,21768,352.7965393066406,false,179.7467498779297
zenotof-feces-pos,7,92,68,221.5034076,GAUSSIAN,Evolution,true,0.05124122931970408,0.07908628551645415,7.092405183518789,2.0,3.0,298.84828458143977,0.97,1.5,0.003,7.0,12929.16849041775,3218,14.8,0.6,0.0,16541,625.7142944335938,true,333.6714324951172
zenotof-feces-pos,7,93,69,226.8155838,GAUSSIAN,Evolution,true,0.07261167837539859,0.021197177405311064,7.0,3.0,4.0,158.98352145129957,0.8054292776045667,1.7074473992870636,0.005,15.0,27938.866214329773,6993,23.4,1.0,5.219,30803,309.3714294433594,false,174.72856903076172
zenotof-feces-pos,7,94,70,229.7015396,GAUSSIAN,Evolution,true,0.0636936247510653,0.04514717202212101,7.0,3.0,5.0,448.0107700623422,0.695848782812946,1.9039315168044864,0.005,15.0,14907.418699186992,2351,16.5,0.3,2.866,12054,889.1142578125,false,497.6571350097656
zenotof-feces-pos,7,95,71,232.0363478,GAUSSIAN,Evolution,true,0.031052171535656214,0.03531910760925339,8.405693455443716,3.0,3.0,359.7273833748534,0.8639894237566884,2.0301522456357817,0.005,15.0,11229.566696946406,2745,14.8,0.5,2.314,14311,740.7999877929688,false,404.07142639160156
zenotof-feces-pos,7,96,72,234.8866786,GAUSSIAN,Evolution,true,0.05124122931970408,0.07908628551645415,7.138607775278183,2.0,3.0,298.84828458143977,0.97,1.5,0.003,7.0,12929.16849041775,3218,14.8,0.6,2.822,16541,625.7142944335938,false,333.6714324951172
zenotof-feces-pos,7,97,73,240.1920413,GAUSSIAN,Evolution,true,0.07261167837539859,0.029936736365506304,7.0,3.0,4.0,158.98352145129957,0.8116397768380325,1.7693268850813015,0.005,15.0,30027.019685298572,6662,21.1,1.0,5.236,30378,313.04286193847656,false,175.61428833007812
zenotof-feces-pos,7,98,74,243.191482,GAUSSIAN,Evolution,true,0.05124122931970408,0.07908628551645415,7.0726623055688185,2.0,3.0,298.84828458143977,0.97,1.5,0.003,7.0,12929.16849041775,3218,14.8,0.6,2.973,16541,625.7142944335938,false,333.6714324951172
zenotof-feces-pos,7,99,74,243.1916133,GAUSSIAN,Evolution,true,0.043041861009694635,0.032985984145947674,7.0,3.0,4.0,436.6671152580949,0.8584965022812755,1.5,0.005,15.0,13987.053858267716,2531,18.1,0.6,0.0,12700,842.4000244140625,true,483.6000061035156
zenotof-feces-pos,7,100,75,244.7045302,GAUSSIAN,Evolution,true,0.09014880624446886,0.008693260764172778,11.118386063401724,2.0,7.0,486.1179745023716,0.6285842419129681,2.2726791763100103,0.003,7.0,3171.759346754314,2052,19.1,0.4,1.497,9736,1012.5238037109375,false,538.0238342285156
zenotof-feces-pos,7,101,75,244.7046672,GAUSSIAN,Evolution,true,0.07261167837539859,0.032782215980692024,7.0,3.0,4.0,158.98352145129957,0.8116397768380325,1.7693268850813015,0.005,15.0,30374.00013167424,6633,20.8,1.0,0.0,30378,313.8285827636719,true,176.0142822265625
zenotof-feces-pos,7,102,75,244.7046969,GAUSSIAN,Evolution,true,0.05124122931970408,0.07908628551645415,7.092405183518789,2.0,3.0,298.84828458143977,0.97,1.5,0.003,7.0,12929.16849041775,3218,14.8,0.6,0.0,16541,625.7142944335938,true,333.6714324951172
zenotof-feces-pos,7,103,75,244.7047041,GAUSSIAN,Evolution,true,0.09014880624446886,0.008693260764172778,11.118386063401724,2.0,7.0,486.1179745023716,0.631604411088137,2.2726791763100103,0.003,7.0,3172.411033490857,2051,19.1,0.4,0.0,9734,1012.5714111328125,true,537.6666870117188
zenotof-feces-pos,7,104,75,244.7047086,GAUSSIAN,Evolution,true,0.07261167837539859,0.032782215980692024,7.0,3.0,4.0,158.98352145129957,0.8116397768380325,1.7693268850813015,0.005,15.0,30374.00013167424,6633,20.8,1.0,0.0,30378,313.8285827636719,true,176.0142822265625
zenotof-feces-pos,7,105,75,244.7047145,GAUSSIAN,Evolution,true,0.07261167837539859,0.032782215980692024,7.0,3.0,4.0,158.98352145129957,0.8116397768380325,1.7693268850813015,0.005,15.0,30374.00013167424,6633,20.8,1.0,0.0,30378,313.8285827636719,true,176.0142822265625
zenotof-feces-pos,7,106,76,248.0349714,GAUSSIAN,Evolution,true,0.05124122931970408,0.07908628551645415,7.0,2.0,3.0,298.84828458143977,0.9696501650131009,1.5,0.003,7.0,15280.295123572421,3221,14.8,0.6,3.302,16549,623.5714111328125,false,333.4285583496094
zenotof-feces-pos,7,107,76,248.0351319,GAUSSIAN,Evolution,true,0.043041861009694635,0.032985984145947674,7.0,3.0,4.0,436.6671152580949,0.8584965022812755,1.5,0.005,15.0,13987.053858267716,2531,18.1,0.6,0.0,12700,842.4000244140625,true,483.6000061035156
zenotof-feces-pos,7,108,76,248.0351442,GAUSSIAN,Evolution,true,0.031052171535656214,0.03531910760925339,8.405693455443716,3.0,3.0,139.2046410343337,0.8639894237566884,2.0301522456357817,0.005,15.0,15841.211228374237,7133,21.4,1.0,0.0,32311,278.25714111328125,true,154.34285736083984
zenotof-feces-pos,7,109,77,253.2056416,GAUSSIAN,Evolution,true,0.07261167837539859,0.03089538744256632,7.0,3.0,4.0,158.98352145129957,0.8076002365559136,1.7693268850813015,0.005,15.0,30007.28952042629,6667,21.2,1.0,5.097,30402,313.4285583496094,false,175.9000015258789
zenotof-feces-pos,7,110,77,253.205822,GAUSSIAN,Evolution,true,0.045294433946061405,0.07908628551645415,7.0,2.0,3.0,250.0876058287124,0.97,1.5,0.003,7.0,16339.882309979655,3814,15.2,0.5,0.0,19169,524.6285705566406,true,281.5857238769531
zenotof-feces-pos,7,111,78,254.9293021,GAUSSIAN,Evolution,true,0.0798731337231743,0.032782215980692024,25.19532592545071,3.0,4.0,158.98352145129957,0.8116397768380325,1.7693268850813015,0.005,15.0,5253.4441087613295,6486,20.6,2.6,1.674,29790,315.88572692871094,false,176.04285430908203
zenotof-feces-pos,7,112,78,254.9293763,GAUSSIAN,Evolution,true,0.0636936247510653,0.04230169240693529,7.0,3.0,5.0,361.83306736113474,0.695848782812946,1.9039315168044864,0.005,15.0,17875.885641589877,2867,17.2,0.4,0.0,14542,723.6571655273438,true,404.971435546875
zenotof-feces-pos,7,113,79,255.7259448,GAUSSIAN,Evolution,true,0.043653247101268396,0.07908628551645415,56.29536970752188,2.0,3.0,298.84828458143977,0.97,1.5,0.003,7.0,2450.9057531253793,3201,14.6,2.6,0.781,16478,626.1714477539062,false,334.4285583496094
zenotof-feces-pos,7,114,79,255.7260924,GAUSSIAN,Evolution,true,0.031052171535656214,0.03531910760925339,8.405693455443716,3.0,3.0,359.7273833748534,0.8639894237566884,2.0301522456357817,0.005,15.0,11229.566696946406,2745,14.8,0.5,0.0,14311,740.7999877929688,true,404.07142639160156
zenotof-feces-pos,7,115,80,256.4294257,GAUSSIAN,Evolution,true,0.030708645779670526,0.032985984145947674,45.86545720219205,2.0,5.0,370.5746231528335,0.8584965022812755,1.5,0.003,7.0,2322.379189699811,2929,18.9,2.6,0.683,14291,719.3428344726562,false,412.028564453125
zenotof-feces-pos,7,116,80,256.4295035,GAUSSIAN,Evolution,true,0.0636936247510653,0.04230169240693529,7.0,4.0,5.0,448.0107700623422,0.695848782812946,1.9039315168044864,0.008,15.0,15093.626572847683,2359,16.5,0.4,0.0,12080,889.1142578125,true,497.77142333984375
zenotof-feces-pos,7,117,80,256.4295149,GAUSSIAN,Evolution,true,0.05124122931970408,0.07908628551645415,7.138607775278183,2.0,3.0,298.84828458143977,0.97,1.5,0.003,7.0,12929.16849041775,3218,14.8,0.6,0.0,16541,625.7142944335938,true,333.6714324951172
zenotof-feces-pos,101,1,1,4.4764709,GAUSSIAN,Estimate,true,0.04732702486217022,0.02121567726135254,7.0,2.0,6.0,198.0,0.85,1.7,0.003,7.0,15420.158015124638,4598,19.9,0.6,4.382,21422,416.0952453613281,false,220.7142791748047
zenotof-feces-pos,101,2,1,4.495768,GAUSSIAN,Estimate,true,0.04732702486217022,0.02121567726135254,7.0,2.0,6.0,198.0,0.85,1.7,0.003,7.0,15420.158015124638,4598,19.9,0.6,0.0,21422,416.0952453613281,true,220.7142791748047
zenotof-feces-pos,101,3,2,7.6983533,GAUSSIAN,Perturbed,true,0.04132876177822165,0.014043423930807826,7.0,2.0,3.0,371.83254480727976,0.9395178965166443,1.5,0.003,7.0,11092.334322453016,2929,19.4,0.5,3.177,14154,743.5714111328125,false,413.97142028808594
zenotof-feces-pos,101,4,3,11.5715338,GAUSSIAN,Perturbed,true,0.039770718450925995,0.03828595179137929,7.0,2.0,3.0,225.25405298134984,0.9229134373266578,1.8145673536150637,0.003,7.0,14687.778653970143,4164,16.3,0.6,3.839,20163,479.5857238769531,false,255.84285736083984
zenotof-feces-pos,101,5,4,13.7203819,GAUSSIAN,Perturbed,true,0.03554570286135402,0.02978598055006319,11.773118794587162,2.0,5.0,263.8390103377106,0.7502627248591325,1.757845889188228,0.003,7.0,5926.570897306487,4169,22.5,0.8,2.122,18823,508.5714416503906,false,292.44285583496094
zenotof-feces-pos,101,6,5,16.6670141,GAUSSIAN,Perturbed,true,0.0841457982490255,0.008902894520921474,7.0,2.0,9.0,328.35165481218087,0.9045705636312612,2.0240274995642795,0.003,7.0,7203.710956735842,2441,18.4,0.6,2.925,11372,698.4069213867188,false,371.3116760253906
zenotof-feces-pos,101,7,6,22.3486404,GAUSSIAN,Perturbed,true,0.09084527732298395,0.023991089410351968,7.0,2.0,3.0,130.84464931432962,0.618343044897924,1.916747436638505,0.003,7.0,12407.398049128265,7666,26.3,1.0,5.598,30858,268.38572692871094,false,145.62857055664062
zenotof-feces-pos,101,8,7,26.919779,GAUSSIAN,Perturbed,true,0.029799063089746697,0.036561216546669224,7.0,3.0,7.0,189.48951968318232,0.9133875039983841,1.5,0.005,15.0,27056.252385192725,4684,16.0,0.6,4.53,23583,394.5952453613281,false,212.5
zenotof-feces-pos,101,9,8,33.7810418,GAUSSIAN,Perturbed,true,0.03324459606418007,0.04143123276497836,7.0,2.0,4.0,89.96212981353261,0.8670561583633063,1.820068953650003,0.003,7.0,9025.0359561753,10554,27.4,1.2,6.759,40160,180.14285278320312,false,99.68571472167969
zenotof-feces-pos,101,10,9,37.2383169,GAUSSIAN,Perturbed,true,0.032389107009851155,0.02260185036580119,7.967149709704721,2.0,5.0,236.15811925433644,0.8906500809363906,2.0342884909748555,0.003,7.0,9959.936551724139,4144,20.1,0.5,3.423,18850,497.47142028808594,false,265.6000061035156
zenotof-feces-pos,101,11,10,41.7594857,GAUSSIAN,Perturbed,true,0.03977055673565969,0.02155175385706027,7.0,2.0,5.0,186.56995338299336,0.8439254253696605,1.6857476791825063,0.003,7.0,13655.179852088746,5846,24.7,0.7,4.47,25015,372.2142791748047,false,207.9000015258789
zenotof-feces-pos,101,12,11,45.8645045,GAUSSIAN,Perturbed,true,0.04046058659616897,0.022004344500775957,8.393028606274251,3.0,7.0,111.29413804729312,0.97,1.8309535065498768,0.005,15.0,18288.040100873764,6255,21.2,0.9,4.048,28154,259.19049072265625,false,126.95237731933594
zenotof-feces-pos,101,13,12,52.4027894,GAUSSIAN,Perturbed,true,0.027721657006781142,0.026351983059807592,7.0,2.0,5.0,104.00715141261665,0.7910898530391762,2.0111555432170674,0.003,7.0,8461.07618744944,9516,30.7,1.1,6.435,34612,212.24285888671875,false,116.4857177734375
zenotof-feces-pos,101,14,13,55.8910027,GAUSSIAN,Perturbed,true,0.0393027821981672,0.018154468163869106,7.0,2.0,10.0,185.57298713753335,0.8735846837430028,2.211508509700139,0.003,7.0,7541.166559897501,3188,19.0,0.5,3.457,14049,430.8310089111328,false,214.7727279663086
zenotof-feces-pos,101,15,14,59.6893237,GAUSSIAN,Perturbed,true,0.09542195666348607,0.009241757958699852,7.0,3.0,6.0,261.52347630859305,0.80658842419779,1.5,0.005,15.0,15062.951248773039,4083,22.3,0.9,3.75,18338,505.9047546386719,false,289.6666564941406
zenotof-feces-pos,101,16,15,62.8031108,GAUSSIAN,Perturbed,true,0.030743520395756816,0.04801505129240768,7.0,2.0,5.0,358.4145822334368,0.9561792417905041,1.8271289442886736,0.003,7.0,11990.278073695732,2644,13.6,0.4,3.086,13705,749.528564453125,false,403.971435546875
zenotof-feces-pos,101,17,16,64.7596122,GAUSSIAN,Perturbed,true,0.061755725010836905,0.020456384507962052,9.283290721236193,2.0,12.0,256.98115386801123,0.8013325876927657,1.5,0.003,7.0,3365.8939470238693,2298,22.2,0.4,1.931,9929,535.8077087402344,false,290.3916015625
zenotof-feces-pos,101,18,17,67.699516,GAUSSIAN,Perturbed,true,0.06173325499186173,0.014053942003661474,8.181136112908218,4.0,4.0,261.12104666017603,0.8122532656244532,1.8406932644672604,0.008,15.0,12937.947553876009,4302,22.6,0.8,2.9,19582,508.4857177734375,false,289.41429138183594
