dataset,distribution,value
thermo-20y-qc,rtDeviations,0.0035762786865234375
thermo-20y-qc,rtDeviations,0.0035774707794189453
thermo-20y-qc,rtDeviations,0.0035774707794189453
thermo-20y-qc,rtDeviations,0.0035774707794189453
thermo-20y-qc,rtDeviations,0.0035784244537353516
thermo-20y-qc,rtDeviations,0.0035920143127441406
thermo-20y-qc,rtDeviations,0.0035920143127441406
thermo-20y-qc,rtDeviations,0.003597736358642578
thermo-20y-qc,rtDeviations,0.003611326217651367
thermo-20y-qc,rtDeviations,0.0036115646362304688
thermo-20y-qc,rtDeviations,0.003631591796875
thermo-20y-qc,rtDeviations,0.003631591796875
thermo-20y-qc,rtDeviations,0.0036373138427734375
thermo-20y-qc,rtDeviations,0.003641366958618164
thermo-20y-qc,rtDeviations,0.003641366958618164
thermo-20y-qc,rtDeviations,0.0036640167236328125
thermo-20y-qc,rtDeviations,0.0036640167236328125
thermo-20y-qc,rtDeviations,0.0036945343017578125
thermo-20y-qc,rtDeviations,0.0036945343017578125
thermo-20y-qc,rtDeviations,0.0037136077880859375
thermo-20y-qc,rtDeviations,0.0037136077880859375
thermo-20y-qc,rtDeviations,0.003723621368408203
thermo-20y-qc,rtDeviations,0.003723621368408203
thermo-20y-qc,rtDeviations,0.0037294626235961914
thermo-20y-qc,rtDeviations,0.0037294626235961914
thermo-20y-qc,rtDeviations,0.0037305355072021484
thermo-20y-qc,rtDeviations,0.0037384033203125
thermo-20y-qc,rtDeviations,0.0037384033203125
thermo-20y-qc,rtDeviations,0.003750324249267578
thermo-20y-qc,rtDeviations,0.003750324249267578
thermo-20y-qc,rtDeviations,0.00375211238861084
thermo-20y-qc,rtDeviations,0.0037560462951660156
thermo-20y-qc,rtDeviations,0.0037565231323242188
thermo-20y-qc,rtDeviations,0.003756999969482422
thermo-20y-qc,rtDeviations,0.0037724971771240234
thermo-20y-qc,rtDeviations,0.0037724971771240234
thermo-20y-qc,rtDeviations,0.0037724971771240234
thermo-20y-qc,rtDeviations,0.0037966370582580566
thermo-20y-qc,rtDeviations,0.0037966370582580566
thermo-20y-qc,rtDeviations,0.0038039684295654297
thermo-20y-qc,rtDeviations,0.003806591033935547
thermo-20y-qc,rtDeviations,0.0038138628005981445
thermo-20y-qc,rtDeviations,0.0038138628005981445
thermo-20y-qc,rtDeviations,0.0038170814514160156
thermo-20y-qc,rtDeviations,0.0038242340087890625
thermo-20y-qc,rtDeviations,0.0038242340087890625
thermo-20y-qc,rtDeviations,0.003826618194580078
thermo-20y-qc,rtDeviations,0.003826618194580078
thermo-20y-qc,rtDeviations,0.0038275718688964844
thermo-20y-qc,rtDeviations,0.0038290023803710938
thermo-20y-qc,rtDeviations,0.0038355588912963867
thermo-20y-qc,rtDeviations,0.0038393735885620117
thermo-20y-qc,rtDeviations,0.003847479820251465
thermo-20y-qc,rtDeviations,0.003847479820251465
thermo-20y-qc,rtDeviations,0.003852367401123047
thermo-20y-qc,rtDeviations,0.0038595199584960938
thermo-20y-qc,rtDeviations,0.0038595199584960938
thermo-20y-qc,rtDeviations,0.0038692355155944824
thermo-20y-qc,rtDeviations,0.0038747191429138184
thermo-20y-qc,rtDeviations,0.0038820505142211914
thermo-20y-qc,rtDeviations,0.0038820505142211914
thermo-20y-qc,rtDeviations,0.0038820505142211914
thermo-20y-qc,rtDeviations,0.0038862228393554688
thermo-20y-qc,rtDeviations,0.0038862228393554688
thermo-20y-qc,rtDeviations,0.0038862228393554688
thermo-20y-qc,rtDeviations,0.0038862228393554688
thermo-20y-qc,rtDeviations,0.0038988590240478516
thermo-20y-qc,rtDeviations,0.0038988590240478516
thermo-20y-qc,rtDeviations,0.0039048194885253906
thermo-20y-qc,rtDeviations,0.0039048194885253906
thermo-20y-qc,rtDeviations,0.003911733627319336
thermo-20y-qc,rtDeviations,0.003911733627319336
thermo-20y-qc,rtDeviations,0.003911733627319336
thermo-20y-qc,rtDeviations,0.0039174556732177734
thermo-20y-qc,rtDeviations,0.0039174556732177734
thermo-20y-qc,rtDeviations,0.0039174556732177734
thermo-20y-qc,rtDeviations,0.0039234161376953125
thermo-20y-qc,rtDeviations,0.0039234161376953125
thermo-20y-qc,rtDeviations,0.003931999206542969
thermo-20y-qc,rtDeviations,0.003940105438232422
thermo-20y-qc,rtDeviations,0.003948688507080078
thermo-20y-qc,rtDeviations,0.003948688507080078
thermo-20y-qc,rtDeviations,0.003949522972106934
thermo-20y-qc,rtDeviations,0.003964424133300781
thermo-20y-qc,rtDeviations,0.003970146179199219
thermo-20y-qc,rtDeviations,0.003970146179199219
thermo-20y-qc,rtDeviations,0.003980398178100586
thermo-20y-qc,rtDeviations,0.003980398178100586
thermo-20y-qc,rtDeviations,0.003994971513748169
thermo-20y-qc,rtDeviations,0.003994971513748169
thermo-20y-qc,rtDeviations,0.003997325897216797
thermo-20y-qc,rtDeviations,0.0040035247802734375
thermo-20y-qc,rtDeviations,0.004006385803222656
thermo-20y-qc,rtDeviations,0.004008769989013672
thermo-20y-qc,rtDeviations,0.0040285587310791016
thermo-20y-qc,rtDeviations,0.004038810729980469
thermo-20y-qc,rtDeviations,0.004064321517944336
thermo-20y-qc,rtDeviations,0.004115939140319824
thermo-20y-qc,rtDeviations,0.0041168928146362305
thermo-20y-qc,rtDeviations,0.0041217803955078125
thermo-20y-qc,rtDeviations,0.0041217803955078125
thermo-20y-qc,rtDeviations,0.004141569137573242
thermo-20y-qc,rtDeviations,0.004141569137573242
thermo-20y-qc,rtDeviations,0.004141807556152344
thermo-20y-qc,rtDeviations,0.004153013229370117
thermo-20y-qc,rtDeviations,0.004153013229370117
thermo-20y-qc,rtDeviations,0.004156589508056641
thermo-20y-qc,rtDeviations,0.00415802001953125
thermo-20y-qc,rtDeviations,0.0041620731353759766
thermo-20y-qc,rtDeviations,0.004174232482910156
thermo-20y-qc,rtDeviations,0.004174232482910156
thermo-20y-qc,rtDeviations,0.004174232482910156
thermo-20y-qc,rtDeviations,0.004176139831542969
thermo-20y-qc,rtDeviations,0.004176139831542969
thermo-20y-qc,rtDeviations,0.004176139831542969
thermo-20y-qc,rtDeviations,0.004177212715148926
thermo-20y-qc,rtDeviations,0.004177212715148926
thermo-20y-qc,rtDeviations,0.004177212715148926
thermo-20y-qc,rtDeviations,0.004179477691650391
thermo-20y-qc,rtDeviations,0.004179477691650391
thermo-20y-qc,rtDeviations,0.004181861877441406
thermo-20y-qc,rtDeviations,0.004182338714599609
thermo-20y-qc,rtDeviations,0.004196882247924805
thermo-20y-qc,rtDeviations,0.004197239875793457
thermo-20y-qc,rtDeviations,0.00420832633972168
thermo-20y-qc,rtDeviations,0.004238605499267578
thermo-20y-qc,rtDeviations,0.004238605499267578
thermo-20y-qc,rtDeviations,0.004250526428222656
thermo-20y-qc,rtDeviations,0.004255115985870361
thermo-20y-qc,rtDeviations,0.004255115985870361
thermo-20y-qc,rtDeviations,0.004255115985870361
thermo-20y-qc,rtDeviations,0.004263877868652344
thermo-20y-qc,rtDeviations,0.004263877868652344
thermo-20y-qc,rtDeviations,0.004268288612365723
thermo-20y-qc,rtDeviations,0.004281044006347656
thermo-20y-qc,rtDeviations,0.004281044006347656
thermo-20y-qc,rtDeviations,0.004282712936401367
thermo-20y-qc,rtDeviations,0.004282712936401367
thermo-20y-qc,rtDeviations,0.0042874813079833984
thermo-20y-qc,rtDeviations,0.0042874813079833984
thermo-20y-qc,rtDeviations,0.004288673400878906
thermo-20y-qc,rtDeviations,0.0042896270751953125
thermo-20y-qc,rtDeviations,0.0042896270751953125
thermo-20y-qc,rtDeviations,0.004301249980926514
thermo-20y-qc,rtDeviations,0.004301249980926514
thermo-20y-qc,rtDeviations,0.004301249980926514
thermo-20y-qc,rtDeviations,0.0043125152587890625
thermo-20y-qc,rtDeviations,0.004336118698120117
thermo-20y-qc,rtDeviations,0.0043392181396484375
thermo-20y-qc,rtDeviations,0.004341810941696167
thermo-20y-qc,rtDeviations,0.0043487548828125
thermo-20y-qc,rtDeviations,0.0043487548828125
thermo-20y-qc,rtDeviations,0.004350423812866211
thermo-20y-qc,rtDeviations,0.004350543022155762
thermo-20y-qc,rtDeviations,0.004351377487182617
thermo-20y-qc,rtDeviations,0.004351377487182617
thermo-20y-qc,rtDeviations,0.004351377487182617
thermo-20y-qc,rtDeviations,0.004365682601928711
thermo-20y-qc,rtDeviations,0.0043773651123046875
thermo-20y-qc,rtDeviations,0.004403471946716309
thermo-20y-qc,rtDeviations,0.004403471946716309
thermo-20y-qc,rtDeviations,0.0044040679931640625
thermo-20y-qc,rtDeviations,0.004447460174560547
thermo-20y-qc,rtDeviations,0.004456043243408203
thermo-20y-qc,rtDeviations,0.004456043243408203
thermo-20y-qc,rtDeviations,0.004464387893676758
thermo-20y-qc,rtDeviations,0.004480600357055664
thermo-20y-qc,rtDeviations,0.004480600357055664
thermo-20y-qc,rtDeviations,0.004480600357055664
thermo-20y-qc,rtDeviations,0.004482746124267578
thermo-20y-qc,rtDeviations,0.004482746124267578
thermo-20y-qc,rtDeviations,0.004482746124267578
thermo-20y-qc,rtDeviations,0.004488468170166016
thermo-20y-qc,rtDeviations,0.004497051239013672
thermo-20y-qc,rtDeviations,0.004498481750488281
thermo-20y-qc,rtDeviations,0.004521727561950684
thermo-20y-qc,rtDeviations,0.004528522491455078
thermo-20y-qc,rtDeviations,0.004529595375061035
thermo-20y-qc,rtDeviations,0.004529595375061035
thermo-20y-qc,rtDeviations,0.004532814025878906
thermo-20y-qc,rtDeviations,0.0045359134674072266
thermo-20y-qc,rtDeviations,0.004542350769042969
thermo-20y-qc,rtDeviations,0.004542350769042969
thermo-20y-qc,rtDeviations,0.004542350769042969
thermo-20y-qc,rtDeviations,0.004595279693603516
thermo-20y-qc,rtDeviations,0.004627704620361328
thermo-20y-qc,rtDeviations,0.0046596527099609375
thermo-20y-qc,rtDeviations,0.0046596527099609375
thermo-20y-qc,rtDeviations,0.0046596527099609375
thermo-20y-qc,rtDeviations,0.004700660705566406
thermo-20y-qc,rtDeviations,0.0047092437744140625
thermo-20y-qc,rtDeviations,0.0047137439250946045
thermo-20y-qc,rtDeviations,0.0047137439250946045
thermo-20y-qc,rtDeviations,0.0047137439250946045
thermo-20y-qc,rtDeviations,0.0047137439250946045
thermo-20y-qc,rtDeviations,0.004740238189697266
thermo-20y-qc,rtDeviations,0.0047435760498046875
thermo-20y-qc,rtDeviations,0.0047435760498046875
thermo-20y-qc,rtDeviations,0.004761695861816406
thermo-20y-qc,rtDeviations,0.0047779083251953125
thermo-20y-qc,rtDeviations,0.004786491394042969
thermo-20y-qc,rtDeviations,0.004786491394042969
thermo-20y-qc,rtDeviations,0.004797935485839844
thermo-20y-qc,rtDeviations,0.004797935485839844
thermo-20y-qc,rtDeviations,0.004805088043212891
thermo-20y-qc,rtDeviations,0.004816532135009766
thermo-20y-qc,rtDeviations,0.00482630729675293
thermo-20y-qc,rtDeviations,0.004831790924072266
thermo-20y-qc,rtDeviations,0.004831790924072266
thermo-20y-qc,rtDeviations,0.004834175109863281
thermo-20y-qc,rtDeviations,0.004840552806854248
thermo-20y-qc,rtDeviations,0.004840552806854248
thermo-20y-qc,rtDeviations,0.00484466552734375
thermo-20y-qc,rtDeviations,0.004852771759033203
thermo-20y-qc,rtDeviations,0.004867076873779297
thermo-20y-qc,rtDeviations,0.004867076873779297
thermo-20y-qc,rtDeviations,0.004873752593994141
thermo-20y-qc,rtDeviations,0.004877328872680664
thermo-20y-qc,rtDeviations,0.004877328872680664
thermo-20y-qc,rtDeviations,0.004877567291259766
thermo-20y-qc,rtDeviations,0.004879951477050781
thermo-20y-qc,rtDeviations,0.004903316497802734
thermo-20y-qc,rtDeviations,0.004903316497802734
thermo-20y-qc,rtDeviations,0.004903316497802734
thermo-20y-qc,rtDeviations,0.004910469055175781
thermo-20y-qc,rtDeviations,0.004920601844787598
thermo-20y-qc,rtDeviations,0.004920601844787598
thermo-20y-qc,rtDeviations,0.004920601844787598
thermo-20y-qc,rtDeviations,0.004930973052978516
thermo-20y-qc,rtDeviations,0.004937648773193359
thermo-20y-qc,rtDeviations,0.004937648773193359
thermo-20y-qc,rtDeviations,0.004937648773193359
thermo-20y-qc,rtDeviations,0.004959702491760254
thermo-20y-qc,rtDeviations,0.004959821701049805
thermo-20y-qc,rtDeviations,0.004959821701049805
thermo-20y-qc,rtDeviations,0.004959821701049805
thermo-20y-qc,rtDeviations,0.004975318908691406
thermo-20y-qc,rtDeviations,0.004978179931640625
thermo-20y-qc,rtDeviations,0.0049800872802734375
thermo-20y-qc,rtDeviations,0.004984617233276367
thermo-20y-qc,rtDeviations,0.004984617233276367
thermo-20y-qc,rtDeviations,0.004984617233276367
thermo-20y-qc,rtDeviations,0.004990577697753906
thermo-20y-qc,rtDeviations,0.004990577697753906
thermo-20y-qc,rtDeviations,0.00501251220703125
thermo-20y-qc,rtDeviations,0.005035042762756348
thermo-20y-qc,rtDeviations,0.005035042762756348
thermo-20y-qc,rtDeviations,0.005044698715209961
thermo-20y-qc,rtDeviations,0.005044698715209961
thermo-20y-qc,rtDeviations,0.005047202110290527
thermo-20y-qc,rtDeviations,0.005047202110290527
thermo-20y-qc,rtDeviations,0.0050601959228515625
thermo-20y-qc,rtDeviations,0.0050618648529052734
thermo-20y-qc,rtDeviations,0.0050618648529052734
thermo-20y-qc,rtDeviations,0.0050716400146484375
thermo-20y-qc,rtDeviations,0.005082666873931885
thermo-20y-qc,rtDeviations,0.005082666873931885
thermo-20y-qc,rtDeviations,0.005082666873931885
thermo-20y-qc,rtDeviations,0.005087852478027344
thermo-20y-qc,rtDeviations,0.0050879716873168945
thermo-20y-qc,rtDeviations,0.005110323429107666
thermo-20y-qc,rtDeviations,0.005115509033203125
thermo-20y-qc,rtDeviations,0.005115509033203125
thermo-20y-qc,rtDeviations,0.005115509033203125
thermo-20y-qc,rtDeviations,0.0051212310791015625
thermo-20y-qc,rtDeviations,0.0051212310791015625
thermo-20y-qc,rtDeviations,0.005123615264892578
thermo-20y-qc,rtDeviations,0.005136966705322266
thermo-20y-qc,rtDeviations,0.005136966705322266
thermo-20y-qc,rtDeviations,0.005136966705322266
thermo-20y-qc,rtDeviations,0.005136966705322266
thermo-20y-qc,rtDeviations,0.005138397216796875
thermo-20y-qc,rtDeviations,0.005138397216796875
thermo-20y-qc,rtDeviations,0.005155324935913086
thermo-20y-qc,rtDeviations,0.005155324935913086
thermo-20y-qc,rtDeviations,0.005186319351196289
thermo-20y-qc,rtDeviations,0.005191326141357422
thermo-20y-qc,rtDeviations,0.005194902420043945
thermo-20y-qc,rtDeviations,0.005194902420043945
thermo-20y-qc,rtDeviations,0.00521397590637207
thermo-20y-qc,rtDeviations,0.00521397590637207
thermo-20y-qc,rtDeviations,0.00521397590637207
thermo-20y-qc,rtDeviations,0.005249500274658203
thermo-20y-qc,rtDeviations,0.005259037017822266
thermo-20y-qc,rtDeviations,0.005263686180114746
thermo-20y-qc,rtDeviations,0.005269527435302734
thermo-20y-qc,rtDeviations,0.005270123481750488
thermo-20y-qc,rtDeviations,0.005280017852783203
thermo-20y-qc,rtDeviations,0.005324363708496094
thermo-20y-qc,rtDeviations,0.00533139705657959
thermo-20y-qc,rtDeviations,0.00535273551940918
thermo-20y-qc,rtDeviations,0.00535273551940918
thermo-20y-qc,rtDeviations,0.00535273551940918
thermo-20y-qc,rtDeviations,0.005375683307647705
thermo-20y-qc,rtDeviations,0.005375683307647705
thermo-20y-qc,rtDeviations,0.005375683307647705
thermo-20y-qc,rtDeviations,0.005400657653808594
thermo-20y-qc,rtDeviations,0.005405902862548828
thermo-20y-qc,rtDeviations,0.005410432815551758
thermo-20y-qc,rtDeviations,0.005414128303527832
thermo-20y-qc,rtDeviations,0.005414128303527832
thermo-20y-qc,rtDeviations,0.005415439605712891
thermo-20y-qc,rtDeviations,0.005415439605712891
thermo-20y-qc,rtDeviations,0.005434513092041016
thermo-20y-qc,rtDeviations,0.00545048713684082
thermo-20y-qc,rtDeviations,0.00545048713684082
thermo-20y-qc,rtDeviations,0.005474567413330078
thermo-20y-qc,rtDeviations,0.005478858947753906
thermo-20y-qc,rtDeviations,0.0054819583892822266
thermo-20y-qc,rtDeviations,0.005505561828613281
thermo-20y-qc,rtDeviations,0.005505561828613281
thermo-20y-qc,rtDeviations,0.005511760711669922
thermo-20y-qc,rtDeviations,0.005513191223144531
thermo-20y-qc,rtDeviations,0.005523681640625
thermo-20y-qc,rtDeviations,0.005523681640625
thermo-20y-qc,rtDeviations,0.005524396896362305
thermo-20y-qc,rtDeviations,0.00553131103515625
thermo-20y-qc,rtDeviations,0.00553131103515625
thermo-20y-qc,rtDeviations,0.00553286075592041
thermo-20y-qc,rtDeviations,0.005551815032958984
thermo-20y-qc,rtDeviations,0.005551815032958984
thermo-20y-qc,rtDeviations,0.0055637359619140625
thermo-20y-qc,rtDeviations,0.005568504333496094
thermo-20y-qc,rtDeviations,0.00557708740234375
thermo-20y-qc,rtDeviations,0.005579948425292969
thermo-20y-qc,rtDeviations,0.005644559860229492
thermo-20y-qc,rtDeviations,0.005644559860229492
thermo-20y-qc,rtDeviations,0.005658149719238281
thermo-20y-qc,rtDeviations,0.005668163299560547
thermo-20y-qc,rtDeviations,0.005668163299560547
thermo-20y-qc,rtDeviations,0.005673646926879883
thermo-20y-qc,rtDeviations,0.005690842866897583
thermo-20y-qc,rtDeviations,0.005695819854736328
thermo-20y-qc,rtDeviations,0.005700111389160156
thermo-20y-qc,rtDeviations,0.005707263946533203
thermo-20y-qc,rtDeviations,0.0057392120361328125
thermo-20y-qc,rtDeviations,0.0057525634765625
thermo-20y-qc,rtDeviations,0.005765438079833984
thermo-20y-qc,rtDeviations,0.005766630172729492
thermo-20y-qc,rtDeviations,0.005784034729003906
thermo-20y-qc,rtDeviations,0.005784034729003906
thermo-20y-qc,rtDeviations,0.005784034729003906
thermo-20y-qc,rtDeviations,0.0057871341705322266
thermo-20y-qc,rtDeviations,0.005813002586364746
thermo-20y-qc,rtDeviations,0.005822181701660156
thermo-20y-qc,rtDeviations,0.005838871002197266
thermo-20y-qc,rtDeviations,0.005853891372680664
thermo-20y-qc,rtDeviations,0.005856990814208984
thermo-20y-qc,rtDeviations,0.005859971046447754
thermo-20y-qc,rtDeviations,0.005859971046447754
thermo-20y-qc,rtDeviations,0.0059348344802856445
thermo-20y-qc,rtDeviations,0.0059348344802856445
thermo-20y-qc,rtDeviations,0.005944252014160156
thermo-20y-qc,rtDeviations,0.005944252014160156
thermo-20y-qc,rtDeviations,0.005970478057861328
thermo-20y-qc,rtDeviations,0.005984067916870117
thermo-20y-qc,rtDeviations,0.005984067916870117
thermo-20y-qc,rtDeviations,0.005984067916870117
thermo-20y-qc,rtDeviations,0.006027698516845703
thermo-20y-qc,rtDeviations,0.006051063537597656
thermo-20y-qc,rtDeviations,0.006062626838684082
thermo-20y-qc,rtDeviations,0.0060689449310302734
thermo-20y-qc,rtDeviations,0.0060689449310302734
thermo-20y-qc,rtDeviations,0.006078243255615234
thermo-20y-qc,rtDeviations,0.006078243255615234
thermo-20y-qc,rtDeviations,0.006078243255615234
thermo-20y-qc,rtDeviations,0.0061130523681640625
thermo-20y-qc,rtDeviations,0.0061495304107666016
thermo-20y-qc,rtDeviations,0.006163597106933594
thermo-20y-qc,rtDeviations,0.006165504455566406
thermo-20y-qc,rtDeviations,0.006165504455566406
thermo-20y-qc,rtDeviations,0.006175518035888672
thermo-20y-qc,rtDeviations,0.006175518035888672
thermo-20y-qc,rtDeviations,0.006175518035888672
thermo-20y-qc,rtDeviations,0.006175518035888672
thermo-20y-qc,rtDeviations,0.006185054779052734
thermo-20y-qc,rtDeviations,0.006205081939697266
thermo-20y-qc,rtDeviations,0.006246805191040039
thermo-20y-qc,rtDeviations,0.006269335746765137
thermo-20y-qc,rtDeviations,0.0062770843505859375
thermo-20y-qc,rtDeviations,0.0062770843505859375
thermo-20y-qc,rtDeviations,0.006294965744018555
thermo-20y-qc,rtDeviations,0.006314277648925781
thermo-20y-qc,rtDeviations,0.006314277648925781
thermo-20y-qc,rtDeviations,0.0063686370849609375
thermo-20y-qc,rtDeviations,0.006370067596435547
thermo-20y-qc,rtDeviations,0.006375789642333984
thermo-20y-qc,rtDeviations,0.0063758790493011475
thermo-20y-qc,rtDeviations,0.006376504898071289
thermo-20y-qc,rtDeviations,0.006406307220458984
thermo-20y-qc,rtDeviations,0.006406307220458984
thermo-20y-qc,rtDeviations,0.006409168243408203
thermo-20y-qc,rtDeviations,0.006432533264160156
thermo-20y-qc,rtDeviations,0.006434917449951172
thermo-20y-qc,rtDeviations,0.006438732147216797
thermo-20y-qc,rtDeviations,0.006448030471801758
thermo-20y-qc,rtDeviations,0.006448030471801758
thermo-20y-qc,rtDeviations,0.006468296051025391
thermo-20y-qc,rtDeviations,0.006488323211669922
thermo-20y-qc,rtDeviations,0.006504535675048828
thermo-20y-qc,rtDeviations,0.006544232368469238
thermo-20y-qc,rtDeviations,0.006555438041687012
thermo-20y-qc,rtDeviations,0.006555438041687012
thermo-20y-qc,rtDeviations,0.006557822227478027
thermo-20y-qc,rtDeviations,0.00656580924987793
thermo-20y-qc,rtDeviations,0.006566882133483887
